_id,amount,transactionType,winner,hashFile.hash,hashFile.name,hashFile.size,hashFile.type,bcTxId,hashPayload,donerId,donationDate,_origin,_user,timestamp,__v
5ef579d9af43b4001951257f,3000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5cfccbb5cd6760fea9c0c0e6b97f11d66e40509f1bfab20681de76cca8410e83,4c56ba50e2e64ff991da98cccaf84d6d33a91adb3f90c203be663aeeaf7cb6b4,193563,2020-06-15T02:17:26.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:17.767Z,0
5ef579dcaf43b40019512580,15000,mercado pago,true,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5232339a124f69cf3399b35e1ae548bc6fb4acd9759276dade0346f879dd3b8e,5ec90d104a7ec92a1b6dc5a240ad7f01f8b0c261f4d4dfba63f86c58cdf06459,193565,2020-06-15T04:47:59.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:20.852Z,0
5ef579dfaf43b40019512581,1000,mercado pago,true,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,84930e5b071c0cbc23ecc73ac3cad378156b0972501043d40d86802d41167d0c,8e9b9ac4fcb1a5c6aa0bb773ab4b9daa6c3749b3adaa303dfb9630514834ba10,184417,2020-06-15T07:01:47.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:23.701Z,0
5ef579e2af43b40019512582,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,12d8ed218d39d974c8e4182a5cb6c25f9e894d1ff4f37df48e4921e816a9cbd9,f2aba2de37b14525bab5f13e8fee27f7c43badbc002d6a3ab03675fa42e36e88,184307,2020-06-15T07:01:47.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:26.603Z,0
5ef579e5af43b40019512583,5000,mercado pago,true,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1602a2bc7205f8191acf337eaa30f65f110db0ca37fa7f1804043a87fbe82bb1,e28cb973dd3d9856d0518eee923e6ccfd6642c07e35be2abf9a9383cb26319c9,171469,2020-06-15T07:01:53.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:29.439Z,0
5ef579e8af43b40019512584,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0a7789b33bb6ddd17356569a64bda7ec7439fd69aeefe59457f0735bd41d1524,1f9faa10b044b2e566597e3e0e651107eea289ca0933944a8c6b1c404eb1bc1e,171489,2020-06-15T07:01:53.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:32.285Z,0
5ef579ebaf43b40019512585,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7d8fbc9c8d5b1cf0d7ef7bca4f1c83c1ffc324d76b4f383eb2d91e463965213a,d6d45834a2974d9b345c4a17f0bafebc0e2fde19d92605fc53840b25ee6b5977,171643,2020-06-15T07:01:53.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:35.683Z,0
5ef579eeaf43b40019512586,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,16c4f46d3cc3d4c6944781f9fffc8c4491bb8ab73a20ee43be7fe5c074895fef,d571062875e4102202acf963830ccf2d313a3636ccaafe75a89e22305a76e00e,171385,2020-06-15T07:02:00.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:38.655Z,0
5ef579f1af43b40019512587,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,80f5c6523f3ba315ec9788a358be0ed7d6d3c1455c4a3fbf6776279e01a07372,1087cbeda2b091d79beb4304f3f215f131d79226109b3069a756e7d374a08a2d,193572,2020-06-15T09:15:24.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:41.834Z,0
5ef579f4af43b40019512588,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5cc64687d6a3908df6089afc1fa3ef83e59fdaf4aafbcb3bed9f4605ec34b706,52609ff1d0fafb95df44b8c13eeee38ad9d1cec99df59f10b9048451a0ee5627,193584,2020-06-15T10:37:02.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:44.652Z,0
5ef579f7af43b40019512589,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2f7be7427065cec74815f9c449b905911716ba1f57fd9754bc6779963373d35c,ed9c473adf3b7877b4420842997fb56761d066827e5ab89185a5facf671cb77e,193586,2020-06-15T10:49:37.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:47.471Z,0
5ef579faaf43b4001951258a,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,318c74a0bd70275ec705492a2409105a9ee73e06a28af27acdee566aa41959cd,3bf4b8155370513ba870a8c2b73341649f063c375adebcb7ab919a576b386387,193589,2020-06-15T10:57:33.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:50.324Z,0
5ef579fdaf43b4001951258b,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,22972714f967fd0f04e067ad24cc127bd8c67d1696769cafbdb587f2bd96895d,d0001321074127dc52d59682f5c24122a0e9e8147235b4e89ca4f93836852fb4,193590,2020-06-15T10:59:11.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:53.186Z,0
5ef579ffaf43b4001951258c,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,a3c9fccee61e51ff9901cd687280b77bc2a3e67e5b138a001fa3608a13be06d4,7a220af6f6f56bdfcf43fd33479eeb1c40409dd77b2648fcc91c1b3899265a5b,193597,2020-06-15T11:28:57.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:55.935Z,0
5ef57a02af43b4001951258d,1000,mercado pago,false,47a77a7a28ab3bce69040ce78439f04de8a2c4e0e27a82c3001a1e28b325c78f,cargar mercadopago sorteo1 hasta 24 de junio incluido.xlsx,18134,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,541f15ae205fb75fa20d65890ffe2922bbe7d0bba5167e2e43070da164f8a223,529638f6ec02d67596198aa0f0168f9f784ceb287e3cf96aa757584ae16ccf90,193604,2020-06-15T11:48:19.000Z,5eebbe9eb65371001addb719,5eebbefeb65371001addb71a,2020-06-26T04:30:58.721Z,0
